id,host_id,host_response_time,host_response_rate,host_is_superhost,host_listings_count,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,reviews_per_month,crime,year,# point of interest
31398080,139673471,within a few hours,100%,f,1.0,"Los Angeles, CA, United States",San Pedro,San Pedro,City of Los Angeles,Los Angeles,CA,90732.0,Los Angeles,"Los Angeles, CA",US,United States,33.75295,-118.30148,House,Private room,2,1.0,1.0,1.0,,42.0,,,,,1,$0.00,5,1125,today,22,52,82,357,6,100.0,10.0,10.0,10.0,10.0,0.61,47879.0,2019.0,
23258099,48099220,within an hour,93%,t,3.0,"Los Angeles, CA, United States",Mid-Wilshire,Fairfax,City of Los Angeles,Los Angeles,CA,90036.0,Los Angeles,"Los Angeles, CA",US,United States,34.07393,-118.35235,House,Private room,4,2.0,2.0,3.0,,145.0,,,$0.00,$70.00,1,$0.00,3,1125,2 months ago,4,31,61,151,7,100.0,10.0,10.0,10.0,10.0,0.33,47879.0,2019.0,
7352084,4626298,within an hour,90%,t,2.0,"Los Angeles, CA, United States",East Hollywood,East Hollywood,City of Los Angeles,Los Angeles,CA,90029.0,Los Angeles,"Los Angeles, CA",US,United States,34.08936,-118.28513,House,Entire home/apt,4,1.0,2.0,2.0,,120.0,,,$100.00,$100.00,4,$25.00,60,365,a week ago,0,0,0,0,34,99.0,10.0,10.0,10.0,10.0,2.61,47879.0,2019.0,20.0
30905128,130185502,within an hour,100%,t,9.0,"Los Angeles, CA, United States",Mid-Wilshire,Harvard Heights,City of Los Angeles,Los Angeles,CA,90006.0,Los Angeles,"Los Angeles, CA",US,United States,34.0525,-118.30238,Apartment,Entire home/apt,5,2.0,2.0,3.0,,145.0,,,$195.00,$120.00,2,$15.00,30,1125,today,12,32,62,152,30,97.0,10.0,10.0,10.0,9.0,2.73,47879.0,2019.0,
34209936,102100474,within an hour,100%,t,5.0,"Glendale, CA, United States",Glendale,Glendale,Other Cities,Glendale,CA,91203.0,Los Angeles,"Glendale, CA",US,United States,34.14825,-118.25641,Apartment,Entire home/apt,5,2.0,2.0,5.0,,250.0,,,$200.00,$200.00,1,$0.00,3,1125,3 days ago,13,43,73,88,6,97.0,10.0,9.0,10.0,10.0,0.86,5273.0,2019.0,
3251823,8514075,,,t,1.0,"Los Angeles, CA, United States",Mid-Wilshire,Mid-City,City of Los Angeles,Los Angeles,CA,90035.0,Los Angeles,"Los Angeles, CA",US,United States,34.04869,-118.36925,House,Entire home/apt,5,1.5,2.0,2.0,,100.0,$620.00,"$2,300.00",$200.00,$65.00,2,$30.00,3,1125,9 months ago,0,0,0,0,7,100.0,10.0,10.0,10.0,10.0,0.6,47879.0,2019.0,
33929578,256214253,within a few hours,100%,f,2.0,"Los Angeles, CA, United States",Tarzana,Tarzana,City of Los Angeles,Los Angeles,CA,91356.0,Los Angeles,"Los Angeles, CA",US,United States,34.175670000000004,-118.54034,Apartment,Private room,2,2.5,2.0,1.0,,30.0,,,"$1,000.00",$50.00,1,$10.00,30,1125,yesterday,3,33,63,153,2,70.0,6.0,7.0,10.0,10.0,0.52,47879.0,2019.0,
34202965,257235514,within an hour,100%,t,2.0,"Los Angeles, CA, United States",Silver Lake,Westlake,City of Los Angeles,Los Angeles,CA,90026.0,Los Angeles,"Los Angeles, CA",US,United States,34.07456,-118.27994,Apartment,Private room,2,1.0,1.0,1.0,,43.0,,,,$10.00,1,$0.00,1,21,6 months ago,3,7,23,23,81,99.0,10.0,10.0,10.0,10.0,11.2,47879.0,2019.0,
34941802,133465000,within an hour,100%,f,2.0,"Los Angeles, CA, United States",Hollywood,Hollywood,City of Los Angeles,Los Angeles,CA,90038.0,Los Angeles,"Los Angeles, CA",US,United States,34.09288,-118.33458,Apartment,Private room,3,1.0,1.0,1.0,,56.0,,,,,1,$0.00,1,7,6 months ago,0,0,0,193,2,100.0,10.0,10.0,10.0,10.0,0.32,47879.0,2019.0,
32291149,149857158,within an hour,100%,f,1.0,"Los Angeles, CA, United States",Hollywood,Hollywood Hills,City of Los Angeles,Los Angeles,CA,90068.0,Los Angeles,"Los Angeles, CA",US,United States,34.1112,-118.33262,Guest suite,Entire home/apt,2,1.0,1.0,1.0,,230.0,,,,,1,$0.00,3,1125,2 months ago,30,60,90,90,2,100.0,10.0,10.0,10.0,10.0,0.24,47879.0,2019.0,
15255881,33579349,,,t,1.0,"Los Angeles, CA, United States",North Hollywood,North Hollywood,City of Los Angeles,Los Angeles,CA,91601.0,Los Angeles,"Los Angeles, CA",US,United States,34.17373,-118.38232,Townhouse,Private room,2,1.5,1.0,1.0,,75.0,,,$0.00,$0.00,1,$0.00,30,1125,6 days ago,15,35,64,64,104,100.0,10.0,10.0,10.0,10.0,2.69,47879.0,2019.0,20.0
16395014,98993071,within an hour,100%,f,9.0,"Los Angeles, CA, United States",East Hollywood,East Hollywood,City of Los Angeles,Los Angeles,CA,90027.0,Los Angeles,"Los Angeles, CA",US,United States,34.0971,-118.30114,Serviced apartment,Entire home/apt,4,1.0,1.0,2.0,,125.0,,,$300.00,$100.00,2,$15.00,30,1125,today,0,0,0,0,178,96.0,10.0,10.0,10.0,10.0,4.97,47879.0,2019.0,20.0
27813588,16672866,within a few hours,89%,f,18.0,"Los Angeles, CA, United States",Westwood,Westwood,City of Los Angeles,Los Angeles,CA,90024.0,Los Angeles,"Los Angeles, CA",US,United States,34.0616,-118.44325,Condominium,Entire home/apt,6,2.0,2.0,4.0,,250.0,,,$100.00,$140.00,4,$25.00,2,500,4 weeks ago,1,31,61,333,10,88.0,9.0,9.0,9.0,10.0,0.64,47879.0,2019.0,
34510708,35037234,within an hour,100%,f,5.0,"Santa Monica, CA, United States",Santa Monica,Santa Monica,Other Cities,Santa Monica,CA,90405.0,Los Angeles,"Santa Monica, CA",US,United States,34.00306,-118.48529,Apartment,Entire home/apt,4,1.0,1.0,1.0,,102.0,,,$0.00,$100.00,1,$0.00,31,180,3 months ago,11,41,71,161,1,80.0,8.0,10.0,10.0,10.0,0.31,7166.0,2019.0,
28188061,59265232,within a few hours,100%,t,2.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90802.0,Los Angeles,"Long Beach, CA",US,United States,33.76745,-118.17927,Apartment,Entire home/apt,4,1.0,1.0,2.0,,100.0,,,"$1,000.00",$125.00,3,$10.00,27,1125,2 weeks ago,0,0,0,239,1,100.0,10.0,10.0,10.0,10.0,0.15,148.0,2019.0,
38383445,67339963,within an hour,93%,f,5.0,"Los Angeles, CA, United States",South LA,Exposition Park,City of Los Angeles,Los Angeles,CA,90018.0,Los Angeles,"Los Angeles, CA",US,United States,34.02131,-118.31053,House,Shared room,1,2.0,1.0,1.0,,17.0,,,,,1,$0.00,1,1125,2 months ago,22,50,80,355,6,87.0,8.0,7.0,9.0,7.0,2.2,47879.0,2019.0,
7534136,4275133,,,t,7.0,"Los Angeles, CA, United States",Sherman Oaks,Sherman Oaks,City of Los Angeles,Los Angeles,CA,91423.0,Los Angeles,"Los Angeles, CA",US,United States,34.16257,-118.43283,Condominium,Private room,1,1.0,1.0,1.0,,65.0,,"$1,200.00",$200.00,$0.00,1,$0.00,31,60,5 months ago,4,34,64,64,4,80.0,9.0,10.0,8.0,10.0,0.08,47879.0,2019.0,11.0
26775507,7552589,within an hour,100%,t,28.0,"Santa Monica, CA, United States",Santa Monica,Santa Monica,Other Cities,Santa Monica,CA,90405.0,Los Angeles,"Santa Monica, CA",US,United States,34.0157,-118.45775,Apartment,Entire home/apt,2,1.0,1.0,1.0,,125.0,,,"$1,000.00",$100.00,1,$0.00,31,1125,3 weeks ago,0,0,26,116,1,100.0,8.0,10.0,10.0,10.0,0.41,7166.0,2019.0,
25751522,191622767,,,f,2.0,"Los Angeles, CA, United States",Woodland Hills/Warner Center,Woodland Hills,City of Los Angeles,Los Angeles,CA,91367.0,Los Angeles,"Los Angeles, CA",US,United States,34.17272,-118.59665,Condominium,Entire home/apt,5,1.0,1.0,1.0,,89.0,,,,$120.00,1,$10.00,31,1125,6 weeks ago,24,32,33,300,4,100.0,10.0,10.0,9.0,10.0,0.23,47879.0,2019.0,
23483762,24271549,within an hour,100%,f,19.0,"Los Angeles, CA, United States",Downtown,Downtown,City of Los Angeles,Los Angeles,CA,90014.0,Los Angeles,"Los Angeles, CA",US,United States,34.04302,-118.2534,Apartment,Entire home/apt,3,1.0,1.0,1.0,,185.0,,,$250.00,$90.00,2,$25.00,1,60,yesterday,21,51,81,171,68,94.0,9.0,9.0,8.0,10.0,3.17,47879.0,2019.0,
5559447,10299428,within an hour,100%,t,5.0,"Santa Monica, CA, United States",Santa Monica,Santa Monica,Other Cities,Santa Monica,CA,90404.0,Los Angeles,"Santa Monica, CA",US,United States,34.02036,-118.47195,House,Private room,2,2.0,1.0,1.0,,85.0,,,,$40.00,1,$15.00,1,1125,4 weeks ago,1,1,1,1,140,98.0,10.0,10.0,10.0,10.0,2.43,7166.0,2019.0,
23906445,46785688,within a few hours,91%,f,9.0,"West Hollywood, CA, United States",West Hollywood,Beverly Grove,City of Los Angeles,West Hollywood,CA,90048.0,Los Angeles,"West Hollywood, CA",US,United States,34.07178,-118.38354,Apartment,Entire home/apt,4,1.0,1.0,2.0,,185.0,,,"$1,000.00",$150.00,1,$0.00,30,1125,3 weeks ago,28,58,88,268,11,85.0,9.0,9.0,10.0,10.0,0.58,27938.0,2019.0,
14016053,83834662,within an hour,100%,t,2.0,"Los Angeles, CA, United States",Mid-Wilshire,Mid-Wilshire,City of Los Angeles,Los Angeles,CA,90019.0,Los Angeles,"Los Angeles, CA",US,United States,34.055679999999995,-118.35743,House,Entire home/apt,5,2.0,3.0,3.0,,174.0,,,$500.00,$200.00,6,$25.00,31,90,2 months ago,0,0,0,0,181,98.0,10.0,10.0,10.0,10.0,5.28,47879.0,2019.0,20.0
39585914,300086652,,,,,"Burbank, CA, United States",Burbank,Burbank,Other Cities,Burbank,CA,91501.0,Los Angeles,"Burbank, CA",US,United States,34.187290000000004,-118.29483,House,Private room,2,2.5,1.0,0.0,,60.0,,,,,1,$0.00,1,14,yesterday,9,9,9,9,3,100.0,10.0,10.0,10.0,10.0,2.5,8775.0,2019.0,
34068703,33688295,,,f,1.0,"Los Angeles, CA, United States",Hollywood Hills,Hollywood Hills,City of Los Angeles,Los Angeles,CA,90028.0,Los Angeles,"Los Angeles, CA",US,United States,34.105470000000004,-118.33387,Apartment,Entire home/apt,5,1.0,1.0,3.0,,131.0,,,$0.00,$50.00,4,$10.00,30,1125,5 months ago,4,34,64,154,10,90.0,10.0,9.0,10.0,10.0,1.35,47879.0,2019.0,
16082023,41881230,within an hour,99%,f,35.0,"Los Angeles, CA, United States",Hollywood,East Hollywood,City of Los Angeles,Los Angeles,CA,90029.0,Los Angeles,"Los Angeles, CA",US,United States,34.08619,-118.30854,Apartment,Entire home/apt,8,3.0,3.0,4.0,,255.0,,,$200.00,$150.00,5,$20.00,30,1125,5 weeks ago,1,1,1,1,110,92.0,9.0,9.0,10.0,10.0,3.07,47879.0,2019.0,20.0
15023760,51008136,within an hour,100%,f,13.0,"Los Angeles, CA, United States",Mid-Wilshire,Koreatown,City of Los Angeles,Los Angeles,CA,90005.0,Los Angeles,"Los Angeles, CA",US,United States,34.05764,-118.30672,Apartment,Entire home/apt,2,1.0,0.0,1.0,,76.0,,,$0.00,$6.00,2,$0.00,1,14,2 weeks ago,3,24,47,298,254,89.0,9.0,9.0,10.0,9.0,6.61,47879.0,2019.0,20.0
19695520,33324047,within an hour,100%,f,4.0,"Los Angeles, CA, United States",Downtown,Downtown,City of Los Angeles,Los Angeles,CA,90014.0,Los Angeles,"Los Angeles, CA",US,United States,34.046440000000004,-118.24905,Loft,Entire home/apt,5,1.0,1.0,3.0,,155.0,,,$150.00,$59.00,4,$15.00,2,1125,today,19,49,79,79,60,95.0,10.0,9.0,10.0,10.0,2.1,47879.0,2019.0,20.0
33617276,234223468,within an hour,100%,t,2.0,"Los Angeles, CA, United States",North Hollywood,North Hollywood,City of Los Angeles,Los Angeles,CA,91601.0,Los Angeles,"Los Angeles, CA",US,United States,34.16615,-118.36327,House,Private room,2,1.0,1.0,1.0,,50.0,,,$300.00,$20.00,1,$20.00,1,30,6 weeks ago,0,3,33,33,42,99.0,10.0,10.0,10.0,10.0,6.24,47879.0,2019.0,
20709118,148251572,within an hour,100%,t,4.0,"Los Angeles, CA, United States",Mid-Wilshire,Pico-Union,City of Los Angeles,Los Angeles,CA,90006.0,Los Angeles,"Los Angeles, CA",US,United States,34.0504,-118.28728,House,Private room,4,1.5,1.0,2.0,,55.0,,,$0.00,$100.00,2,$0.00,30,1125,2 weeks ago,11,21,39,80,102,96.0,10.0,10.0,10.0,9.0,3.72,47879.0,2019.0,
24975444,30547737,within an hour,100%,f,23.0,"Los Angeles, CA, United States",Downtown,Downtown,City of Los Angeles,Los Angeles,CA,90014.0,Los Angeles,"Los Angeles, CA",US,United States,34.04325,-118.25886,Apartment,Entire home/apt,8,2.0,2.0,4.0,,299.0,,,$199.00,$99.00,4,$25.00,2,1125,4 months ago,0,0,0,245,24,93.0,9.0,9.0,9.0,10.0,1.26,47879.0,2019.0,
36455400,8922212,within an hour,100%,f,3.0,"Santa Monica, CA, United States",Santa Monica,Santa Monica,Other Cities,Santa Monica,CA,,Los Angeles,"Santa Monica, CA",US,United States,34.02649,-118.48327,House,Private room,2,1.0,1.0,1.0,,124.0,,,$0.00,$39.00,1,$0.00,1,1125,2 weeks ago,4,26,51,51,33,96.0,10.0,10.0,10.0,10.0,6.6,7166.0,2019.0,
4614406,20450485,within a day,100%,f,1.0,"Los Angeles, CA, United States",Hollywood,Hollywood,City of Los Angeles,Los Angeles,CA,90028.0,Los Angeles,"Los Angeles, CA",US,United States,34.10118,-118.33874,Apartment,Entire home/apt,3,1.0,1.0,1.0,,200.0,"$1,100.00","$4,300.00",,,1,$0.00,3,1125,5 months ago,28,58,88,357,5,100.0,10.0,10.0,10.0,10.0,0.09,47879.0,2019.0,
17982718,10728953,within an hour,95%,f,17.0,"Los Angeles, CA, United States",Sherman Oaks,Sherman Oaks,City of Los Angeles,Los Angeles,CA,91403.0,Los Angeles,"Los Angeles, CA",US,United States,34.16421,-118.44889,House,Private room,2,0.5,1.0,1.0,,42.0,,,,$15.00,1,$0.00,1,1125,a week ago,18,48,78,167,71,87.0,9.0,8.0,10.0,10.0,2.21,47879.0,2019.0,18.0
7622351,39983556,within an hour,100%,t,1.0,"Los Angeles, CA, United States",North Hollywood,North Hollywood,City of Los Angeles,Los Angeles,CA,91606.0,Los Angeles,"Los Angeles, CA",US,United States,34.18623,-118.38993,House,Entire home/apt,6,1.0,3.0,4.0,,190.0,,,$200.00,$110.00,2,$30.00,2,1125,4 weeks ago,0,0,0,0,12,98.0,10.0,10.0,10.0,10.0,1.86,47879.0,2019.0,10.0
5090741,1758076,within a few hours,100%,t,1.0,"Santa Monica, CA, United States",Santa Monica,Santa Monica,Other Cities,Santa Monica,CA,90405.0,Los Angeles,"Santa Monica, CA",US,United States,34.00383,-118.47436,Apartment,Entire home/apt,3,1.0,2.0,2.0,,175.0,,,"$1,000.00",$300.00,2,$15.00,30,120,9 months ago,30,60,90,180,10,96.0,10.0,9.0,10.0,10.0,0.17,7166.0,2019.0,
26234315,178478519,within a few hours,90%,f,7.0,"Los Angeles, CA, United States",South Robertson,Pico-Robertson,City of Los Angeles,Los Angeles,CA,90035.0,Los Angeles,"Los Angeles, CA",US,United States,34.05305,-118.38006,Apartment,Entire home/apt,2,1.0,1.0,1.0,,110.0,,,$300.00,$75.00,2,$50.00,31,1125,3 weeks ago,18,48,78,353,51,89.0,9.0,10.0,10.0,9.0,2.89,47879.0,2019.0,
39234414,213856323,within an hour,100%,f,0.0,"Burbank, CA, United States",Burbank,Burbank,Other Cities,Burbank,CA,91501.0,Los Angeles,"Burbank, CA",US,United States,34.190290000000005,-118.28956,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,,98.0,,,$0.00,$30.00,1,$0.00,1,14,4 weeks ago,6,6,6,6,9,100.0,10.0,10.0,10.0,10.0,5.09,8775.0,2019.0,
30935395,20043329,within an hour,100%,t,11.0,"Los Angeles, CA, United States",Echo Park,Echo Park,City of Los Angeles,Los Angeles,CA,90026.0,Los Angeles,"Los Angeles, CA",US,United States,34.091429999999995,-118.24943,House,Private room,4,1.0,1.0,2.0,,45.0,,,$0.00,$45.00,2,$5.00,31,1125,6 weeks ago,0,0,18,198,2,100.0,10.0,10.0,10.0,10.0,0.21,47879.0,2019.0,
24067406,5780178,within an hour,100%,t,1.0,"Los Angeles, CA, United States",Venice,Venice,City of Los Angeles,Los Angeles,CA,90291.0,Los Angeles,"Los Angeles, CA",US,United States,33.98924,-118.47016,Apartment,Entire home/apt,3,1.0,1.0,2.0,,199.0,,,$400.00,$60.00,2,$10.00,4,29,a week ago,12,42,72,347,36,97.0,10.0,9.0,10.0,10.0,1.8,47879.0,2019.0,
39057861,16695148,within a few hours,85%,f,2.0,"West Hollywood, CA, United States",West Hollywood,West Hollywood,Other Cities,West Hollywood,CA,90069.0,Los Angeles,"West Hollywood, CA",US,United States,34.08735,-118.3848,Apartment,Private room,2,1.0,1.0,1.0,,105.0,,,,$100.00,1,$50.00,2,1125,a week ago,13,25,55,330,1,100.0,10.0,10.0,10.0,10.0,0.88,27938.0,2019.0,
33240113,250281783,within an hour,90%,t,1.0,"Los Angeles, CA, United States",Downtown,Downtown,City of Los Angeles,Los Angeles,CA,90017.0,Los Angeles,"Los Angeles, CA",US,United States,34.048120000000004,-118.25818999999998,Loft,Entire home/apt,5,1.0,1.0,1.0,,145.0,,,$150.00,$85.00,2,$10.00,2,30,3 weeks ago,16,42,66,156,41,94.0,10.0,9.0,9.0,10.0,5.13,47879.0,2019.0,
31882617,172169051,a few days or more,29%,f,1.0,"Los Angeles, CA, United States",Westlake,Westlake,City of Los Angeles,Los Angeles,CA,90017.0,Los Angeles,"Los Angeles, CA",US,United States,34.05151,-118.26526,Apartment,Entire home/apt,2,1.0,0.0,0.0,,85.0,,,,$10.00,1,$0.00,1,1125,7 months ago,0,29,59,59,24,83.0,9.0,8.0,9.0,10.0,2.44,47879.0,2019.0,
21637052,23048713,within an hour,100%,t,4.0,"Los Angeles, CA, United States",Hollywood,Hollywood Hills,City of Los Angeles,Los Angeles,CA,90068.0,Los Angeles,"Los Angeles, CA",US,United States,34.11094,-118.33005,House,Private room,2,1.0,1.0,0.0,,55.0,,,$175.00,$49.00,1,$15.00,1,1125,1 week ago,1,15,26,262,113,98.0,10.0,10.0,10.0,10.0,6.46,47879.0,2019.0,
18023221,97341572,within a few hours,83%,t,2.0,"Beverly Hills, CA, United States",Beverly Hills,Beverly Hills,Other Cities,Beverly Hills,CA,90212.0,Los Angeles,"Beverly Hills, CA",US,United States,34.05616,-118.40643,Apartment,Private room,1,1.0,1.0,1.0,,85.0,,,$0.00,$90.00,1,$25.00,6,1125,4 months ago,25,45,75,350,9,93.0,9.0,9.0,9.0,10.0,0.28,8874.0,2019.0,20.0
21413429,4316934,within an hour,100%,f,1.0,"Los Angeles, CA, United States",Hollywood,Hollywood,City of Los Angeles,Los Angeles,CA,90038.0,Los Angeles,"Los Angeles, CA",US,United States,34.09294000000001,-118.32911,Apartment,Private room,1,1.0,1.0,1.0,,33.0,,,$300.00,$30.00,1,$0.00,30,45,3 weeks ago,0,20,46,46,1,100.0,10.0,10.0,10.0,10.0,0.04,47879.0,2019.0,
32641720,139337568,within an hour,100%,f,116.0,"Santa Monica, CA, United States",Santa Monica,Santa Monica,Other Cities,Santa Monica,CA,90404.0,Los Angeles,"Santa Monica, CA",US,United States,34.0334,-118.47155,Apartment,Entire home/apt,2,1.0,1.0,1.0,,150.0,,,$0.00,$60.00,1,$25.00,1,1125,7 weeks ago,22,45,75,350,37,96.0,10.0,10.0,9.0,9.0,4.37,7166.0,2019.0,
37243277,5501414,within a few hours,100%,t,2.0,"Los Angeles, CA, United States",Silver Lake,Silver Lake,City of Los Angeles,Los Angeles,CA,90026.0,Los Angeles,"Los Angeles, CA",US,United States,34.09173,-118.26799,Apartment,Entire home/apt,6,1.0,2.0,3.0,,145.0,,,$500.00,$140.00,6,$30.00,60,1125,4 months ago,29,59,89,89,1,100.0,8.0,10.0,10.0,10.0,0.41,47879.0,2019.0,
36600785,106980640,within an hour,100%,f,11.0,"Los Angeles, CA, United States",Mid-Wilshire,Westlake,City of Los Angeles,Los Angeles,CA,90004.0,Los Angeles,"Los Angeles, CA",US,United States,34.07407,-118.28545,Apartment,Private room,1,3.5,1.0,0.0,,25.0,,,,,1,$0.00,2,7,4 weeks ago,21,51,81,108,12,92.0,8.0,9.0,10.0,10.0,2.48,47879.0,2019.0,
39063340,9193254,within an hour,80%,f,2.0,"Los Angeles, CA, United States",Westlake,Koreatown,City of Los Angeles,Los Angeles,CA,90010.0,Los Angeles,"Los Angeles, CA",US,United States,34.06197,-118.29042,Loft,Entire home/apt,4,1.0,1.0,2.0,,175.0,,,$100.00,$100.00,1,$0.00,3,1125,6 days ago,16,37,67,157,7,93.0,10.0,9.0,10.0,10.0,3.89,47879.0,2019.0,
38729470,63629800,within an hour,100%,f,0.0,"Los Angeles, CA, United States",Venice,Venice,City of Los Angeles,Los Angeles,CA,90291.0,Los Angeles,"Los Angeles, CA",US,United States,33.99109,-118.45708,Apartment,Entire home/apt,2,1.0,0.0,1.0,,85.0,,,$0.00,$30.00,1,$0.00,1,40,6 weeks ago,0,0,0,0,8,100.0,10.0,10.0,10.0,10.0,3.08,47879.0,2019.0,
19456388,112593553,,,f,2.0,"Los Angeles, CA, United States",Palms,Palms,City of Los Angeles,Los Angeles,CA,90034.0,Los Angeles,"Los Angeles, CA",US,United States,34.027159999999995,-118.40877,Apartment,Private room,1,1.0,1.0,1.0,,50.0,,,,,1,$0.00,30,1125,30 months ago,0,0,0,0,1,60.0,8.0,6.0,8.0,8.0,0.03,47879.0,2019.0,20.0
11440783,21895844,within a few hours,100%,t,1.0,"Los Angeles, CA, United States",Echo Park,Echo Park,City of Los Angeles,Los Angeles,CA,90026.0,Los Angeles,"Los Angeles, CA",US,United States,34.0854,-118.26127,House,Entire home/apt,3,1.0,1.0,1.0,,160.0,,,$500.00,$85.00,2,$20.00,3,365,2 weeks ago,3,10,10,247,120,100.0,10.0,10.0,10.0,10.0,2.78,47879.0,2019.0,20.0
6749628,34769112,within an hour,95%,t,3.0,"Los Angeles, CA, United States",Hollywood,Los Feliz,City of Los Angeles,Los Angeles,CA,90027.0,Los Angeles,"Los Angeles, CA",US,United States,34.10516,-118.29681,Apartment,Private room,2,1.0,1.0,1.0,,65.0,,"$1,600.00",$0.00,$20.00,1,$25.00,1,1125,today,0,0,0,0,239,97.0,10.0,10.0,10.0,10.0,4.37,47879.0,2019.0,
29109544,25440926,within a few hours,93%,f,1.0,"West Hollywood, CA, United States",Bel Air/Beverly Crest,West Hollywood,Other Cities,West Hollywood,CA,90069.0,Los Angeles,"West Hollywood, CA",US,United States,34.09142,-118.38517,Apartment,Entire home/apt,3,1.0,1.0,2.0,,125.0,,,$250.00,$50.00,2,$50.00,2,30,today,10,24,54,54,42,87.0,9.0,9.0,9.0,10.0,3.01,27938.0,2019.0,
16664559,110210892,,,f,1.0,"Los Angeles, CA, United States",South Robertson,Mid-City,City of Los Angeles,Los Angeles,CA,,Los Angeles,"Los Angeles, CA",US,United States,34.03758,-118.38318999999998,House,Private room,2,1.0,1.0,1.0,,78.0,,,,$20.00,1,$0.00,1,6,35 months ago,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,0.03,47879.0,2019.0,20.0
